id,shipment_id,send_timestamp,pick_up_point,drop_off_point,source_country,destination_country,freight_cost,gross_weight,shipment_charges,shipment_mode,shipping_company,selected,shipping_time
2841,S644737,18-12-2019 15:31,A,Y,GB,IN,92.91,1006,0.75,Air,SC3,Y,5.09491
2842,S645719,05-06-2019 22:27,A,Y,GB,IN,86.91,173,0.9,Ocean,SC1,Y,14.35926
2843,S645726,25-07-2019 07:00,A,Y,GB,IN,85.75,87,0.9,Ocean,SC1,Y,27.92326
2844,S645736,03-11-2019 10:18,A,Y,GB,IN,91.6,826,0.75,Air,SC3,Y,5.26829
2845,S645737,18-12-2019 15:48,A,Y,GB,IN,92.35,300,0.9,Ocean,SC1,Y,31.58495
2846,S646726,25-07-2019 08:27,A,Y,GB,IN,85.6625,1006,0.9,Ocean,SC1,Y,28.52766
2847,S646729,10-08-2019 16:49,A,Y,GB,IN,84.97,458,1.05,Air,SC2,Y,5.3706
2848,S646735,18-09-2019 16:07,A,Y,GB,IN,88.55,120,1.05,Air,SC2,Y,5.20914
2849,S646737,18-12-2019 15:52,A,Y,GB,IN,92.9,906,1.05,Air,SC2,Y,5.17523
2850,S646738,03-03-2020 20:33,A,Y,GB,IN,93.57,555,0.75,Air,SC3,Y,5.07523
2851,S647719,05-06-2019 23:30,A,Y,GB,IN,86.96,795,0.9,Ocean,SC1,Y,24.79398
2852,S647727,31-07-2019 16:49,A,Y,GB,IN,83.85,363,0.9,Ocean,SC1,Y,12.00914
2853,S647738,03-03-2020 21:00,A,Y,GB,IN,93.25,1447,1.05,Air,SC2,Y,5.06192
2854,S648705,05-03-2019 17:03,A,Y,GB,IN,92.2,250,0.75,Air,SC3,Y,5.41493
2855,S648709,02-04-2019 14:41,A,Y,GB,IN,89.6,1000,0.75,Air,SC3,Y,5.25312
2856,S648719,06-06-2019 05:28,A,Y,GB,IN,87.515,315,0.9,Ocean,SC1,Y,27.28414
2857,S648729,11-08-2019 06:44,A,Y,GB,IN,84.26,200,0.9,Ocean,SC1,Y,17.80833
2858,S648735,18-09-2019 16:16,A,Y,GB,IN,88.49764488,120,0.75,Air,SC3,Y,5.38947
2859,S648738,03-03-2020 21:19,A,Y,GB,IN,93.32,1080,0.9,Ocean,SC1,Y,13.88484
2860,S649710,08-04-2019 14:51,A,Y,GB,IN,90.76,558,0.75,Air,SC3,Y,5.33044
2861,S649723,04-07-2019 09:59,A,Y,GB,IN,85.73,75,0.75,Air,SC3,Y,5.02708
2862,S649726,25-07-2019 08:45,A,Y,GB,IN,85.85,1006,1.05,Air,SC2,Y,5.09931
2863,S649735,18-09-2019 16:19,A,Y,GB,IN,88.62,120,0.9,Ocean,SC1,Y,31.80104
2864,S649736,03-11-2019 14:06,A,Y,GB,IN,91.7,2000,1.05,Air,SC2,Y,5.08877
2865,S650705,05-03-2019 17:18,A,Y,GB,IN,92.5,1226,0.9,Ocean,SC1,Y,12.214
2866,S650713,30-04-2019 10:00,A,Y,GB,IN,89.9,165,1.05,Air,SC2,Y,5.15498
2867,S650735,18-09-2019 16:23,A,Y,GB,IN,88.7,120,0.75,Air,SC3,Y,5.03889
2868,S650737,18-12-2019 18:36,A,Y,GB,IN,91.96,800,0.9,Ocean,SC1,Y,12.75463
2869,S651710,08-04-2019 14:53,A,Y,GB,IN,90.67,125,1.05,Air,SC2,Y,5.39213
2870,S651736,03-11-2019 14:14,A,Y,GB,IN,91.5,433,0.9,Ocean,SC1,Y,30.93472
2871,S651737,18-12-2019 19:04,A,Y,GB,IN,92.39,1708,0.75,Air,SC3,Y,5.03472
2872,S651738,04-03-2020 12:00,A,Y,GB,IN,93.11,505,0.75,Air,SC3,Y,5.20683
2873,S652719,06-06-2019 08:14,A,Y,GB,IN,86.76,173,0.9,Ocean,SC1,Y,28.43681
2874,S652735,18-09-2019 21:05,A,Y,GB,IN,88.75,115,0.75,Air,SC3,Y,5.30278
2875,S652736,03-11-2019 14:17,A,Y,GB,IN,91.15,100,0.75,Air,SC3,Y,5.27465
2876,S652737,18-12-2019 20:06,A,Y,GB,IN,92.35,275,1.05,Air,SC2,Y,5.32095
2877,S653705,05-03-2019 17:24,A,Y,GB,IN,92.5,1090,0.9,Ocean,SC1,Y,22.25498
2878,S653707,20-03-2019 10:36,A,Y,GB,IN,90.55,1111,0.9,Ocean,SC1,Y,9.4213
2879,S653727,31-07-2019 22:07,A,Y,GB,IN,83.85,1506,1.05,Air,SC2,Y,5.29549
2880,S653735,19-09-2019 05:17,A,Y,GB,IN,88.3,70,0.9,Ocean,SC1,Y,27.20312
2881,S653737,18-12-2019 21:50,A,Y,GB,IN,92.79,1088.8,0.75,Air,SC3,Y,5.01644
2882,S653738,04-03-2020 15:23,A,Y,GB,IN,93.54,1112,1.05,Air,SC2,Y,5.23576
2883,S654727,01-08-2019 00:19,A,Y,GB,IN,83.41,180,0.9,Ocean,SC1,Y,5.13391
2884,S654735,19-09-2019 07:56,A,Y,GB,IN,88.59,205,0.75,Air,SC3,Y,5.1559
2885,S654736,03-11-2019 14:49,A,Y,GB,IN,91.8,1098.9,0.75,Air,SC3,Y,5.33252
2886,S654737,18-12-2019 22:18,A,Y,GB,IN,91.96,525,0.9,Ocean,SC1,Y,14.29641
2887,S655705,05-03-2019 17:29,A,Y,GB,IN,92.5,1214.5,0.9,Ocean,SC1,Y,22.28542
2888,S655720,12-06-2019 12:44,A,Y,GB,IN,87.69,200,1.05,Air,SC2,Y,5.17523
2889,S655727,01-08-2019 06:44,A,Y,GB,IN,84.45,305,0.75,Air,SC3,Y,5.11921
2890,S655732,30-08-2019 19:20,A,Y,GB,IN,86.66,1750,0.75,Air,SC3,Y,5.31979
2891,S655736,03-11-2019 15:19,A,Y,GB,IN,91.75,1100,0.75,Air,SC3,Y,5.0537
2892,S655737,18-12-2019 22:30,A,Y,GB,IN,91.96,875,0.9,Ocean,SC1,Y,34.37616
2893,S656709,02-04-2019 15:05,A,Y,GB,IN,89.25,410,0.9,Ocean,SC1,Y,31.29051
2894,S656712,23-04-2019 13:28,A,Y,GB,IN,90.86,1114.7,0.75,Air,SC3,Y,5.1662
2895,S656727,01-08-2019 07:24,A,Y,GB,IN,84.47,2008,0.75,Air,SC3,Y,5.08542
2896,S656732,30-08-2019 21:23,A,Y,GB,IN,86.76,35,0.75,Air,SC3,Y,5.01956
2897,S656735,19-09-2019 09:02,A,Y,GB,IN,88.85,2008,0.75,Air,SC3,Y,5.21447
2898,S656737,19-12-2019 02:14,A,Y,GB,IN,92.7561453,255,0.75,Air,SC3,Y,5.05104
2899,S656738,04-03-2020 17:54,A,Y,GB,IN,93.45,435,1.05,Air,SC2,Y,5.12049
2900,S657706,12-03-2019 16:42,A,Y,GB,IN,91.78,50,0.75,Air,SC3,Y,5.21354
2901,S657727,01-08-2019 07:28,A,Y,GB,IN,84.73,2008,1.05,Air,SC2,Y,5.03171
2902,S657732,31-08-2019 03:51,A,Y,GB,IN,86.55,1006,1.05,Air,SC2,Y,5.37095
2903,S657735,19-09-2019 09:43,A,Y,GB,IN,88.88,1006,1.05,Air,SC2,Y,5.03067
2904,S657736,03-11-2019 19:37,A,Y,GB,IN,91.5,223.6,0.9,Ocean,SC1,Y,33.17419
2905,S657737,19-12-2019 05:27,A,Y,GB,IN,93.5786,1106,0.9,Ocean,SC1,Y,17.27338
2906,S657738,04-03-2020 19:48,A,Y,GB,IN,93.45,59,0.9,Ocean,SC1,Y,13.2537
2907,S658709,02-04-2019 15:11,A,Y,GB,IN,89.65,60,0.75,Air,SC3,Y,5.26065
2908,S658710,08-04-2019 15:19,A,Y,GB,IN,90.45,400,0.9,Ocean,SC1,Y,11.3838
2909,S658724,10-07-2019 15:14,A,Y,GB,IN,84.91,117.8,0.9,Ocean,SC1,Y,31.35023
2910,S658737,19-12-2019 06:56,A,Y,GB,IN,92.46,705,1.05,Air,SC2,Y,5.08484
2911,S659708,27-03-2019 16:16,A,Y,GB,IN,90.54,355,0.75,Air,SC3,Y,5.12049
2912,S659737,19-12-2019 09:16,A,Y,GB,IN,92.7918,445,0.9,Ocean,SC1,Y,8.86146
2913,S659738,04-03-2020 21:34,A,Y,GB,IN,93.45,217.52,1.05,Air,SC2,Y,5.30127
2914,S660704,01-03-2019 11:55,A,Y,GB,IN,93.4397,230,0.9,Ocean,SC1,Y,9.97049
2915,S660724,10-07-2019 15:16,A,Y,GB,IN,84.91,23.6,0.9,Ocean,SC1,Y,31.36794
2916,S660727,01-08-2019 08:25,A,Y,GB,IN,83.35,1506,0.9,Ocean,SC1,Y,18.50903
2917,S660735,19-09-2019 10:24,A,Y,GB,IN,88.75,150,0.75,Air,SC3,Y,5.23854
2918,S660736,04-11-2019 00:10,A,Y,GB,IN,91.88,1506,1.05,Air,SC2,Y,5.17951
2919,S660738,04-03-2020 21:42,A,Y,GB,IN,93.45,131.92,1.05,Air,SC2,Y,5.07164
2920,S661727,01-08-2019 08:26,A,Y,GB,IN,83.35,990,0.9,Ocean,SC1,Y,8.51782
2921,S661732,31-08-2019 08:27,A,Y,GB,IN,86.96,237,0.75,Air,SC3,Y,5.33067
2922,S661736,04-11-2019 07:26,A,Y,GB,IN,91.57,350,0.75,Air,SC3,Y,5.37627
2923,S661737,19-12-2019 10:21,A,Y,GB,IN,92.84,55,1.05,Air,SC2,Y,5.02917
2924,S662706,12-03-2019 17:10,A,Y,GB,IN,90.56,150,0.9,Ocean,SC1,Y,32.15359
2925,S662727,01-08-2019 08:32,A,Y,GB,IN,82.91,220,0.9,Ocean,SC1,Y,18.55903
2926,S662736,04-11-2019 08:16,A,Y,GB,IN,90.8526,34,0.9,Ocean,SC1,Y,8.44838
2927,S662738,05-03-2020 06:43,A,Y,GB,IN,93.809,505,1.05,Air,SC2,Y,5.2213
2928,S663706,12-03-2019 17:13,A,Y,GB,IN,90.62,150,0.75,Air,SC3,Y,5.18877
2929,S663712,23-04-2019 14:00,A,Y,GB,IN,89.63,1000,1.05,Air,SC2,Y,5.29236
2930,S663723,04-07-2019 10:52,A,Y,GB,IN,85.98,826,0.75,Air,SC3,Y,5.22581
2931,S663734,10-09-2019 16:20,A,Y,GB,IN,88.59,605,0.75,Air,SC3,Y,5.40567
2932,S663736,04-11-2019 08:58,A,Y,GB,IN,91.38,155,1.05,Air,SC2,Y,5.32836
2933,S663738,05-03-2020 06:46,A,Y,GB,IN,93.809,1005,1.05,Air,SC2,Y,5.11863
2934,S664705,05-03-2019 20:11,A,Y,GB,IN,92.8,1006,0.75,Air,SC3,Y,5.26597
2935,S664722,28-06-2019 11:20,A,Y,GB,IN,86.95,290,0.9,Ocean,SC1,Y,29.72882
2936,S664723,04-07-2019 10:55,A,Y,GB,IN,85.98,826,1.05,Air,SC2,Y,5.04167
2937,S664733,05-09-2019 09:46,A,Y,GB,IN,87.85,180,0.9,Ocean,SC1,Y,9.07292
2938,S664735,19-09-2019 11:08,A,Y,GB,IN,88.45,2258,0.9,Ocean,SC1,Y,29.63935
2939,S664736,04-11-2019 09:42,A,Y,GB,IN,90.468207,550,0.75,Air,SC3,Y,5.03275
2940,S664737,19-12-2019 11:02,A,Y,GB,IN,92.01466246,205,1.05,Air,SC2,Y,5.16979
2941,S665704,01-03-2019 12:04,A,Y,GB,IN,93.5568558,605,0.75,Air,SC3,Y,5.05995
2942,S665705,05-03-2019 20:59,A,Y,GB,IN,92.79347972,295,0.75,Air,SC3,Y,5.16979
2943,S665737,19-12-2019 11:34,A,Y,GB,IN,92.63,750,0.9,Ocean,SC1,Y,19.825
2944,S665737,19-12-2019 11:34,A,Y,GB,IN,92.32254558,750,0.75,Air,SC3,Y,5.20104
2945,S666705,05-03-2019 21:10,A,Y,GB,IN,92.15,1170,0.9,Ocean,SC1,Y,33.82095
2946,S666705,05-03-2019 21:10,A,Y,GB,IN,92.04514324,1170,1.05,Air,SC2,Y,5.06435
2947,S666708,27-03-2019 16:55,A,Y,GB,IN,90.6123069,500,1.05,Air,SC2,Y,5.29745
2948,S667711,15-04-2019 09:54,A,Y,GB,IN,90.3,455,0.9,Ocean,SC1,Y,9.12639
2949,S667711,15-04-2019 09:54,A,Y,GB,IN,90.75599321,455,0.75,Air,SC3,Y,5.339
2950,S667727,01-08-2019 08:59,A,Y,GB,IN,83.12865463,205,0.75,Air,SC3,Y,5.16273
2951,S668705,06-03-2019 08:46,A,Y,GB,IN,92.81272883,1100,0.75,Air,SC3,Y,5.16123
2952,S668734,10-09-2019 16:23,A,Y,GB,IN,88.05,605,0.9,Ocean,SC1,Y,11.82789
2953,S668738,05-03-2020 12:36,A,Y,GB,IN,94.3,325,1.05,Air,SC2,Y,5.38681
2954,S669705,06-03-2019 08:54,A,Y,GB,IN,92.63,1100,0.9,Ocean,SC1,Y,28.71377
2955,S670706,12-03-2019 17:56,A,Y,GB,IN,91,2008,0.9,Ocean,SC1,Y,22.47546
2956,S670706,12-03-2019 17:56,A,Y,GB,IN,91.91737729,2008,1.05,Air,SC2,Y,5.22859
2957,S670737,19-12-2019 12:44,A,Y,GB,IN,92.28,500,0.9,Ocean,SC1,Y,30.30984
2958,S670737,19-12-2019 12:44,A,Y,GB,IN,92.3547727,500,1.05,Air,SC2,Y,5.20035
2959,S671708,27-03-2019 17:05,A,Y,GB,IN,90.01,350,0.9,Ocean,SC1,Y,32.1191
2960,S671708,27-03-2019 17:05,A,Y,GB,IN,90.31176374,350,0.75,Air,SC3,Y,5.03148
2961,S671716,15-05-2019 15:46,A,Y,GB,IN,90,2008,0.9,Ocean,SC1,Y,11.57303
2962,S671734,10-09-2019 16:29,A,Y,GB,IN,88.57117318,605,0.75,Air,SC3,Y,5.0375
2963,S673717,24-05-2019 11:08,A,Y,GB,IN,88,180,0.9,Ocean,SC1,Y,29.64155
2964,S673717,24-05-2019 11:08,A,Y,GB,IN,88.46927343,180,0.75,Air,SC3,Y,5.39421
2965,S673736,04-11-2019 13:46,A,Y,GB,IN,90.66,232,0.9,Ocean,SC1,Y,10.74201
2966,S673737,19-12-2019 13:59,A,Y,GB,IN,92.67,783,0.9,Ocean,SC1,Y,30.83171
2967,S674706,12-03-2019 18:28,A,Y,GB,IN,91,1406,0.9,Ocean,SC1,Y,12.69896
2968,S674738,05-03-2020 15:46,A,Y,GB,IN,94.3,1068,1.05,Air,SC2,Y,5.20081
2969,S675706,12-03-2019 20:54,A,Y,GB,IN,91,405,1.05,Air,SC2,Y,5.03866
2970,S675728,05-08-2019 17:07,A,Y,GB,IN,85.03137084,176.4,1.05,Air,SC2,Y,5.36157
2971,S675738,05-03-2020 15:48,A,Y,GB,IN,94.3,1600,1.05,Air,SC2,Y,5.20891
2972,S675738,05-03-2020 15:48,A,Y,GB,IN,94.20954737,1600,0.75,Air,SC3,Y,5.05729
2973,S676706,12-03-2019 22:04,A,Y,GB,IN,91,1758,0.9,Ocean,SC1,Y,34.19722
2974,S676706,12-03-2019 22:04,A,Y,GB,IN,91.12794647,1758,1.05,Air,SC2,Y,5.17269
2975,S676728,05-08-2019 17:08,A,Y,GB,IN,85.88910097,1506,0.75,Air,SC3,Y,5.27315
2976,S676736,04-11-2019 17:01,A,Y,GB,IN,90.66,187.52,0.9,Ocean,SC1,Y,32.09606
2977,S676737,19-12-2019 17:16,A,Y,GB,IN,92.2,331,0.9,Ocean,SC1,Y,22.19873
2978,S676738,05-03-2020 16:01,A,Y,GB,IN,94.3,1005,1.05,Air,SC2,Y,5.35914
2979,S677706,12-03-2019 22:45,A,Y,GB,IN,91.89,105,0.75,Air,SC3,Y,5.21863
2980,S677736,04-11-2019 18:20,A,Y,GB,IN,91.1,605,0.9,Ocean,SC1,Y,32.64491
2981,S677738,05-03-2020 16:02,A,Y,GB,IN,94.3,955,1.05,Air,SC2,Y,5.20405
2982,S677738,05-03-2020 16:02,A,Y,GB,IN,94.64611405,955,0.75,Air,SC3,Y,5.37558
2983,S678722,28-06-2019 12:11,A,Y,GB,IN,87.05,655,0.9,Ocean,SC1,Y,20.07998
2984,S678725,17-07-2019 10:41,A,Y,GB,IN,84.9,806,0.9,Ocean,SC1,Y,9.45336
2985,S678725,17-07-2019 10:41,A,Y,GB,IN,84.87510273,806,1.05,Air,SC2,Y,5.2985
2986,S678736,04-11-2019 18:36,A,Y,GB,IN,91.1,505,0.9,Ocean,SC1,Y,22.75278
2987,S679735,19-09-2019 16:36,A,Y,GB,IN,88.11,210,0.9,Ocean,SC1,Y,21.91898
2988,S679737,19-12-2019 22:09,A,Y,GB,IN,92.2,806,0.9,Ocean,SC1,Y,14.23461
2989,S679737,19-12-2019 22:09,A,Y,GB,IN,92.6659814,806,0.75,Air,SC3,Y,5.40046
2990,S680728,05-08-2019 17:30,A,Y,GB,IN,85.5,1506,0.9,Ocean,SC1,Y,12.29363
2991,S680728,05-08-2019 17:30,A,Y,GB,IN,85.45572004,1506,0.75,Air,SC3,Y,5.22639
2992,S680736,04-11-2019 22:18,A,Y,GB,IN,90.31858311,850,1.05,Air,SC2,Y,5.39676
2993,S680738,05-03-2020 20:54,A,Y,GB,IN,94.17757075,1107,1.05,Air,SC2,Y,5.13299
2994,S681719,06-06-2019 09:47,A,Y,GB,IN,87.2,200,0.9,Ocean,SC1,Y,19.08218
2995,S681728,05-08-2019 20:49,A,Y,GB,IN,85.11,850,0.9,Ocean,SC1,Y,23.6772
2996,S681735,19-09-2019 19:15,A,Y,GB,IN,88.2,1600,0.9,Ocean,SC1,Y,13.02384
2997,S681735,19-09-2019 19:15,A,Y,GB,IN,88.46264384,1600,0.75,Air,SC3,Y,5.07627
2998,S681737,19-12-2019 23:02,A,Y,GB,IN,92.2,755,0.9,Ocean,SC1,Y,24.59826
2999,S681738,05-03-2020 20:55,A,Y,GB,IN,94.09618987,1107,0.75,Air,SC3,Y,5.26725
3000,S682704,01-03-2019 12:40,A,Y,GB,IN,93.28743876,250,0.75,Air,SC3,Y,5.03681
3001,S682735,19-09-2019 22:40,A,Y,GB,IN,88.55,1000,0.9,Ocean,SC1,Y,24.45116
3002,S682735,19-09-2019 22:40,A,Y,GB,IN,88.69612889,1000,0.75,Air,SC3,Y,5.22512
3003,S682737,20-12-2019 07:54,A,Y,GB,IN,91.79,164,1.05,Air,SC2,Y,5.21655
3004,S682738,05-03-2020 21:02,A,Y,GB,IN,94.13869317,1907,0.75,Air,SC3,Y,5.16192
3005,S683728,05-08-2019 21:53,A,Y,GB,IN,85.5,1006,0.9,Ocean,SC1,Y,34.12164
3006,S683735,20-09-2019 07:01,A,Y,GB,IN,88.11,1506,0.9,Ocean,SC1,Y,7.92477
3007,S683738,05-03-2020 21:11,A,Y,GB,IN,94.3,1107,1.05,Air,SC2,Y,5.2044
3008,S683738,05-03-2020 21:11,A,Y,GB,IN,94.43834675,1107,1.05,Air,SC2,Y,5.09769
3009,S684728,05-08-2019 22:04,A,Y,GB,IN,85.5,1006,0.9,Ocean,SC1,Y,24.19722
3010,S684736,05-11-2019 09:33,A,Y,GB,IN,90.7,1000,0.9,Ocean,SC1,Y,28.98067
3011,S684737,20-12-2019 11:01,A,Y,GB,IN,92.29,1206,0.9,Ocean,SC1,Y,19.59097
3012,S684737,20-12-2019 11:01,A,Y,GB,IN,92.15763908,1206,1.05,Air,SC2,Y,5.33843
3013,S685713,30-04-2019 11:25,A,Y,GB,IN,89.96,505,0.9,Ocean,SC1,Y,19.76181
3014,S685728,05-08-2019 22:19,A,Y,GB,IN,85.15,1000,0.9,Ocean,SC1,Y,14.30243
3015,S685728,05-08-2019 22:19,A,Y,GB,IN,85.20384651,1000,0.75,Air,SC3,Y,5.30174
3016,S685736,05-11-2019 09:38,A,Y,GB,IN,90.7,999,0.9,Ocean,SC1,Y,9.01597
3017,S685736,05-11-2019 09:38,A,Y,GB,IN,90.80512214,999,0.75,Air,SC3,Y,5.13449
3018,S686704,01-03-2019 12:53,A,Y,GB,IN,93.1,1000,0.9,Ocean,SC1,Y,10.37211
3019,S686704,01-03-2019 12:53,A,Y,GB,IN,93.64106441,1000,0.75,Air,SC3,Y,5.28229
3020,S686719,06-06-2019 10:00,A,Y,GB,IN,87.06779538,755,0.75,Air,SC3,Y,5.29178
3021,S686734,11-09-2019 00:18,A,Y,GB,IN,88.05,862,0.9,Ocean,SC1,Y,25.1294
3022,S686734,11-09-2019 00:18,A,Y,GB,IN,88.4268401,862,0.75,Air,SC3,Y,5.31019
3023,S686737,20-12-2019 11:37,A,Y,GB,IN,92.10846409,305,0.75,Air,SC3,Y,5.28056
3024,S687702,18-02-2019 21:47,A,Y,GB,IN,91.31,100,0.9,Ocean,SC1,Y,34.0794
3025,S687709,02-04-2019 23:39,A,Y,GB,IN,88.81,400,0.9,Ocean,SC1,Y,24.85579
3026,S687709,02-04-2019 23:39,A,Y,GB,IN,88.71857584,400,0.75,Air,SC3,Y,5.39618
3027,S687737,20-12-2019 13:57,A,Y,GB,IN,92.3,384.5,0.9,Ocean,SC1,Y,20.81574
3028,S687737,20-12-2019 13:57,A,Y,GB,IN,92.43727249,384.5,1.05,Air,SC2,Y,5.23542
3029,S687738,06-03-2020 06:48,A,Y,GB,IN,94.84158267,322,0.75,Air,SC3,Y,5.24931
3030,S688702,19-02-2019 01:25,A,Y,GB,IN,91.75,1006,0.9,Ocean,SC1,Y,15.59317
3031,S688704,01-03-2019 13:05,A,Y,GB,IN,93.20391685,405,1.05,Air,SC2,Y,5.40278
3032,S688726,25-07-2019 11:18,A,Y,GB,IN,85.5950491,305,0.75,Air,SC3,Y,5.25972
3033,S688729,11-08-2019 12:11,A,Y,GB,IN,84.7,1006,0.9,Ocean,SC1,Y,30.07963
3034,S688735,20-09-2019 09:31,A,Y,GB,IN,88.75,1506,0.9,Ocean,SC1,Y,18.96921
3035,S688738,06-03-2020 08:51,A,Y,GB,IN,94.69,430,1.05,Air,SC2,Y,5.14641
3036,S689702,19-02-2019 09:04,A,Y,GB,IN,91.31,200,0.9,Ocean,SC1,Y,8.77801
3037,S689728,06-08-2019 05:55,A,Y,GB,IN,85.06,100,0.9,Ocean,SC1,Y,17.46806
3038,S689735,20-09-2019 09:36,A,Y,GB,IN,88.75,460,0.9,Ocean,SC1,Y,9.00532
3039,S689737,20-12-2019 14:32,A,Y,GB,IN,92.73871306,1206,0.75,Air,SC3,Y,5.0816
3040,S690724,10-07-2019 17:20,A,Y,GB,IN,85.35,600,1.05,Air,SC2,Y,5.40984
3041,S690724,10-07-2019 17:20,A,Y,GB,IN,85.37146793,600,0.9,Ocean,SC1,Y,32.22593
3042,S690736,05-11-2019 11:02,A,Y,GB,IN,90.7,1006,0.9,Ocean,SC1,Y,19.60035
3043,S690736,05-11-2019 11:02,A,Y,GB,IN,90.03049132,1006,0.75,Air,SC3,Y,5.27847
3044,S691724,10-07-2019 20:05,A,Y,GB,IN,85.35,355,0.9,Ocean,SC1,Y,23.37361
3045,S691728,06-08-2019 07:48,A,Y,GB,IN,85.56,907,0.9,Ocean,SC1,Y,8.25648
3046,S691728,06-08-2019 07:48,A,Y,GB,IN,85.71955684,907,0.75,Air,SC3,Y,5.03866
3047,S691736,05-11-2019 11:09,A,Y,GB,IN,90.4061599,800,1.05,Air,SC2,Y,5.0669
3048,S692708,27-03-2019 18:58,A,Y,GB,IN,90.45,205,0.9,Ocean,SC1,Y,12.90949
3049,S692722,28-06-2019 12:55,A,Y,GB,IN,87.05,695,0.9,Ocean,SC1,Y,30.38692
3050,S692722,28-06-2019 12:55,A,Y,GB,IN,87.67275959,695,0.75,Air,SC3,Y,5.35359
3051,S692728,06-08-2019 08:14,A,Y,GB,IN,85.38343186,238.4,0.75,Air,SC3,Y,5.14769
3052,S692737,20-12-2019 14:59,A,Y,GB,IN,92.3,1156,0.9,Ocean,SC1,Y,31.24699
3053,S693716,15-05-2019 18:40,A,Y,GB,IN,90,565,0.9,Ocean,SC1,Y,32.77963
3054,S693717,24-05-2019 12:06,A,Y,GB,IN,87.89,610,0.9,Ocean,SC1,Y,20.04606
3055,S693717,24-05-2019 12:06,A,Y,GB,IN,87.35409203,610,1.05,Air,SC2,Y,5.23264
3056,S693728,06-08-2019 08:22,A,Y,GB,IN,85.7,1000,0.9,Ocean,SC1,Y,28.49271
3057,S693728,06-08-2019 08:22,A,Y,GB,IN,85.18742786,1000,1.05,Air,SC2,Y,5.16285
3058,S693737,20-12-2019 15:01,A,Y,GB,IN,92.3,660,0.9,Ocean,SC1,Y,11.26157
3059,S693737,20-12-2019 15:01,A,Y,GB,IN,92.33065865,660,1.05,Air,SC2,Y,5.11701
3060,S693738,06-03-2020 12:14,A,Y,GB,IN,95.88918637,435,1.05,Air,SC2,Y,5.32824
3061,S694703,25-02-2019 13:41,A,Y,GB,IN,92.45,546,0.9,Ocean,SC1,Y,10.7022
3062,S694708,27-03-2019 19:11,A,Y,GB,IN,90.45,1778,0.9,Ocean,SC1,Y,32.99317
3063,S694708,27-03-2019 19:11,A,Y,GB,IN,90.10309818,1778,0.75,Air,SC3,Y,5.15764
3064,S694716,16-05-2019 03:29,A,Y,GB,IN,90.27267721,564,0.75,Air,SC3,Y,5.39074
3065,S694735,20-09-2019 10:57,A,Y,GB,IN,88.8,229.1,0.9,Ocean,SC1,Y,29.56609
3066,S694737,20-12-2019 15:02,A,Y,GB,IN,92.45233178,1061,0.75,Air,SC3,Y,5.41991
3067,S694738,06-03-2020 12:18,A,Y,GB,IN,95.01452992,445,0.75,Air,SC3,Y,5.18426
3068,S695708,27-03-2019 19:12,A,Y,GB,IN,90.45,1006,0.9,Ocean,SC1,Y,13.00683
3069,S695708,27-03-2019 19:12,A,Y,GB,IN,90.97103082,1006,0.75,Air,SC3,Y,5.12523
3070,S695737,20-12-2019 15:03,A,Y,GB,IN,92.3,615,0.9,Ocean,SC1,Y,21.27708
3071,S695737,20-12-2019 15:03,A,Y,GB,IN,92.32237218,615,0.75,Air,SC3,Y,5.16204
3072,S696708,27-03-2019 19:21,A,Y,GB,IN,90.35,776,1.05,Air,SC2,Y,5.38808
3073,S696718,31-05-2019 15:24,A,Y,GB,IN,87.21115846,305,1.05,Air,SC2,Y,5.35602
3074,S696724,11-07-2019 08:05,A,Y,GB,IN,84.89,354,0.9,Ocean,SC1,Y,28.37083
3075,S697708,27-03-2019 19:35,A,Y,GB,IN,90.62,250,0.75,Air,SC3,Y,5.22593
3076,S697709,03-04-2019 09:08,A,Y,GB,IN,89.75,205,0.9,Ocean,SC1,Y,28.8088
3077,S697710,08-04-2019 18:28,A,Y,GB,IN,90.45,1112,0.9,Ocean,SC1,Y,22.7
3078,S697737,20-12-2019 15:18,A,Y,GB,IN,92.29,168,0.75,Air,SC3,Y,5.01146
3079,S698709,03-04-2019 09:15,A,Y,GB,IN,89.75,285,0.9,Ocean,SC1,Y,8.85648
3080,S698715,10-05-2019 11:21,A,Y,GB,IN,90.4651,1506,0.9,Ocean,SC1,Y,19.73113
3081,S699706,13-03-2019 11:03,A,Y,GB,IN,90.8,100,0.9,Ocean,SC1,Y,29.61019
3082,S699708,27-03-2019 20:44,A,Y,GB,IN,90.29,1110,1.05,Air,SC2,Y,5.35197
3083,S699710,08-04-2019 19:54,A,Y,GB,IN,90.1,1110,0.9,Ocean,SC1,Y,13.29711
3084,S699738,06-03-2020 13:23,A,Y,GB,IN,95.25,888,0.9,Ocean,SC1,Y,30.57755
3085,S700708,27-03-2019 20:49,A,Y,GB,IN,90.86,1277,0.75,Air,SC3,Y,5.0662
3086,S700710,08-04-2019 21:33,A,Y,GB,IN,90.95,300,0.75,Air,SC3,Y,5.41065
3087,S700721,20-06-2019 16:23,A,Y,GB,IN,87.65,220,0.9,Ocean,SC1,Y,21.8287
3088,S701708,27-03-2019 22:17,A,Y,GB,IN,90.45,1341,0.9,Ocean,SC1,Y,14.28657
3089,S701712,23-04-2019 17:52,A,Y,GB,IN,89.55,255,0.9,Ocean,SC1,Y,32.44606
